eid,date,readtype,howlong
e41378,2022/03/11,social media,16
e41385,2022/03/12,news,21
e41392,2022/03/13,a book,51
e41401,2022/03/14,social media,33
e41410,2022/03/15,social media,33
e41419,2022/03/16,news,21
e41429,2022/03/17,social media,20
e41436,2022/03/18,a book,8
e41445,2022/03/19,a book,46
e41453,2022/03/20,news,53
e41463,2022/03/21,news,21
e41472,2022/03/22,social media,22
e41481,2022/03/23,social media,49
e41489,2022/03/24,social media,19
e41496,2022/03/25,news,40
e41506,2022/03/26,a book,52
e41515,2022/03/27,news,6
e41524,2022/03/28,a book,29
e41531,2022/03/29,a book,27
e41539,2022/03/30,news,26
e41546,2022/03/31,news,15
e41554,2022/04/01,news,16
e41563,2022/04/02,a book,55
e41573,2022/04/03,a book,40
e41582,2022/04/04,news,47
e41590,2022/04/05,social media,20
e41597,2022/04/06,news,9
e41606,2022/04/07,social media,50
e41615,2022/04/08,news,28
e41624,2022/04/09,social media,42
e41632,2022/04/10,social media,47
e41642,2022/04/11,news,11
e41651,2022/04/12,news,28
e41659,2022/04/13,social media,49
e41668,2022/04/14,news,39
e41676,2022/04/15,news,50
e41685,2022/04/16,news,37
e41693,2022/04/17,a book,38
e41702,2022/04/18,social media,28
e41709,2022/04/19,social media,12
e41718,2022/04/20,a book,29
e41726,2022/04/21,social media,45
e41735,2022/04/22,a book,42
e41743,2022/04/23,social media,26
e41751,2022/04/24,a book,47
e41760,2022/04/25,news,13
e41770,2022/04/26,social media,37
e41779,2022/04/27,a book,9
e41788,2022/04/28,news,9
e41798,2022/04/29,social media,45
e41806,2022/04/30,news,50
e41815,2022/05/01,a book,10
e41823,2022/05/02,social media,37
e41831,2022/05/03,social media,28
e41839,2022/05/04,social media,42
e41847,2022/05/05,news,9
e41856,2022/05/06,news,21
e41865,2022/05/07,social media,36
e41873,2022/05/08,a book,37
e41883,2022/05/09,social media,11
e41892,2022/05/10,social media,46
e41901,2022/05/11,social media,37
e41910,2022/05/12,a book,13
e41918,2022/05/13,a book,53
e41927,2022/05/14,social media,12
e41936,2022/05/15,a book,44
e41945,2022/05/16,news,46
e41955,2022/05/17,social media,34
e41962,2022/05/18,news,7
e41972,2022/05/19,a book,47
e41981,2022/05/20,news,28
e41990,2022/05/21,news,55
e41998,2022/05/22,news,15
e42006,2022/05/23,news,18
e42013,2022/05/24,news,29
e42022,2022/05/25,news,15
e42031,2022/05/26,social media,5
e42038,2022/05/27,news,41
e42045,2022/05/28,social media,8
e42053,2022/05/29,a book,27
e42061,2022/05/30,social media,39
e42069,2022/05/31,a book,22
e42077,2022/06/01,social media,48
e42084,2022/06/02,social media,46
e42093,2022/06/03,news,27
e42102,2022/06/04,news,11
e42111,2022/06/05,social media,45
e42119,2022/06/06,social media,34
e42127,2022/06/07,a book,24
e42135,2022/06/08,a book,22
e42143,2022/06/09,news,39
e42153,2022/06/10,social media,46
e42162,2022/06/11,news,54
e42172,2022/06/12,a book,42
e42182,2022/06/13,a book,40
e42192,2022/06/14,a book,43
e42202,2022/06/15,news,52
e42211,2022/06/16,a book,5
e42220,2022/06/17,news,16
e42229,2022/06/18,a book,19
e42237,2022/06/19,social media,32
e42245,2022/06/20,social media,5
e42255,2022/06/21,social media,44
e42264,2022/06/22,social media,13
e42273,2022/06/23,a book,24
e42281,2022/06/24,a book,42
e42289,2022/06/25,a book,16
e42299,2022/06/26,a book,43
e42308,2022/06/27,a book,26
e42316,2022/06/28,a book,45
e42325,2022/06/29,a book,40
e42332,2022/06/30,news,49
e42340,2022/07/01,a book,16
e42349,2022/07/02,social media,50
e42357,2022/07/03,social media,28
e42367,2022/07/04,social media,46
e42375,2022/07/05,social media,16
e42384,2022/07/06,a book,37
e42393,2022/07/07,social media,20
e42402,2022/07/08,a book,12
e42410,2022/07/09,a book,29
e42419,2022/07/10,news,36
e42428,2022/07/11,social media,43
e42436,2022/07/12,a book,41
e42446,2022/07/13,social media,42
e42454,2022/07/14,news,17
e42463,2022/07/15,a book,19
e42472,2022/07/16,a book,15
e42480,2022/07/17,news,9
e42488,2022/07/18,news,7
e42495,2022/07/19,social media,54
e42503,2022/07/20,social media,9
e42512,2022/07/21,social media,43
e42520,2022/07/22,social media,8
e42530,2022/07/23,social media,33
e42539,2022/07/24,a book,53
e42549,2022/07/25,news,36
e42558,2022/07/26,social media,16
e42566,2022/07/27,social media,39
e42574,2022/07/28,a book,41
e42581,2022/07/29,social media,36
e42590,2022/07/30,a book,26
e42598,2022/07/31,news,33
e42608,2022/08/01,news,36
e42616,2022/08/02,social media,46
e42624,2022/08/03,news,35
e42633,2022/08/04,news,22
e42642,2022/08/05,news,55
e42652,2022/08/06,social media,43
e42660,2022/08/07,social media,10
e42668,2022/08/08,a book,47
e42678,2022/08/09,social media,52
e42688,2022/08/10,a book,11
e42696,2022/08/11,social media,9
e42706,2022/08/12,news,53
e42714,2022/08/13,news,5
e42722,2022/08/14,social media,9
e42731,2022/08/15,a book,22
e42740,2022/08/16,news,23
e42749,2022/08/17,news,20
e42758,2022/08/18,social media,51
e42766,2022/08/19,a book,11
e42775,2022/08/20,news,40
e42784,2022/08/21,a book,25
e42792,2022/08/22,a book,6
e42801,2022/08/23,news,8
e42809,2022/08/24,a book,22
e42817,2022/08/25,a book,9
e42827,2022/08/26,news,15
e42837,2022/08/27,social media,12
e42846,2022/08/28,news,26
e42854,2022/08/29,a book,17
e42863,2022/08/30,social media,54
e42871,2022/08/31,a book,54
e42880,2022/09/01,social media,23
e42887,2022/09/02,a book,44
e42896,2022/09/03,news,41
e42904,2022/09/04,news,23
e42913,2022/09/05,news,39
e42921,2022/09/06,social media,45
e42929,2022/09/07,social media,10
e42937,2022/09/08,a book,8
e42946,2022/09/09,news,40
e42954,2022/09/10,news,55
e42963,2022/09/11,news,5
e42971,2022/09/12,a book,37
e42980,2022/09/13,news,55
e42988,2022/09/14,news,52
e42997,2022/09/15,news,54
e43006,2022/09/16,news,33
e43015,2022/09/17,a book,33
e43024,2022/09/18,a book,29
e43032,2022/09/19,news,29
e43040,2022/09/20,social media,11
e43049,2022/09/21,news,46
e43058,2022/09/22,a book,11
e43068,2022/09/23,news,46
e43078,2022/09/24,a book,37
e43084,2022/09/25,social media,14
e43094,2022/09/26,a book,35
e43103,2022/09/27,news,30
e43112,2022/09/28,a book,54
e43122,2022/09/29,a book,23
e43131,2022/09/30,a book,29
e43139,2022/10/01,social media,23
e43148,2022/10/02,social media,41
e43157,2022/10/03,social media,54
e43164,2022/10/04,a book,40
e43173,2022/10/05,social media,54
e43182,2022/10/06,a book,9
e43190,2022/10/07,news,27
e43199,2022/10/08,news,9
e43208,2022/10/09,a book,45
e43217,2022/10/10,news,30
e43225,2022/10/11,social media,26
e43234,2022/10/12,news,23
e43243,2022/10/13,news,52
e43253,2022/10/14,a book,43
e43263,2022/10/15,news,36
e43272,2022/10/16,a book,32
e43279,2022/10/17,news,53
e43288,2022/10/18,social media,47
e43296,2022/10/19,social media,28
e43304,2022/10/20,news,50
e43313,2022/10/21,a book,17
e43322,2022/10/22,news,24
e43329,2022/10/23,a book,42
e43338,2022/10/24,social media,11
e43346,2022/10/25,news,26
e43355,2022/10/26,news,51
e43363,2022/10/27,news,44
e43371,2022/10/28,news,24
e43380,2022/10/29,social media,40
e43389,2022/10/30,a book,26
e43398,2022/10/31,news,5
e43406,2022/11/01,news,41
e43415,2022/11/02,a book,44
e43424,2022/11/03,news,7
e43433,2022/11/04,news,28
e43442,2022/11/05,social media,5
e43452,2022/11/06,social media,23
e43461,2022/11/07,social media,30
e43471,2022/11/08,a book,26
e43480,2022/11/09,a book,32
e43490,2022/11/10,a book,7
e43500,2022/11/11,social media,14
e43510,2022/11/12,social media,48
e43518,2022/11/13,a book,46
e43527,2022/11/14,news,38
e43537,2022/11/15,social media,50
e43545,2022/11/16,social media,26
e43553,2022/11/17,a book,35
e43562,2022/11/18,a book,54
e43572,2022/11/19,social media,53
e43581,2022/11/20,social media,26
e43589,2022/11/21,news,29
e43598,2022/11/22,social media,19
e43607,2022/11/23,news,40
e43616,2022/11/24,social media,5
e43625,2022/11/25,news,7
e43634,2022/11/26,a book,15
e43641,2022/11/27,news,43
e43649,2022/11/28,a book,27
e43657,2022/11/29,news,53
e43665,2022/11/30,a book,42
e43672,2022/12/01,a book,22
e43681,2022/12/02,social media,15
e43690,2022/12/03,news,51
e43698,2022/12/04,social media,41
e43707,2022/12/05,social media,29
e43715,2022/12/06,a book,31
e43724,2022/12/07,news,6
e43731,2022/12/08,news,30
e43741,2022/12/09,news,34
e43748,2022/12/10,social media,44
e43756,2022/12/11,social media,39
e43764,2022/12/12,news,32
e43772,2022/12/13,social media,32
e43780,2022/12/14,news,6
e43789,2022/12/15,a book,27
e43799,2022/12/16,a book,20
e43807,2022/12/17,social media,12
e43817,2022/12/18,social media,17
e43826,2022/12/19,social media,20
e43836,2022/12/20,news,10
e43844,2022/12/21,news,22
e43852,2022/12/22,a book,25
e43860,2022/12/23,news,27
e43869,2022/12/24,social media,9
e43878,2022/12/25,social media,38
e43887,2022/12/26,a book,16
e43897,2022/12/27,news,22
e43904,2022/12/28,a book,26
e43913,2022/12/29,news,14
e43923,2022/12/30,social media,12
e43933,2022/12/31,social media,24
e43935,2023/01/01,social media,11
