eid,date,timeofday,howlong,friends
e6769,2014/05/29,in the morning,17,"Piper, Olivia"
e6770,2014/05/29,in the early afternoon,55,"Nora, Lydia, Kinsley"
e6773,2014/05/30,late in the evening,6,"Lydia, Nora"
e6774,2014/05/30,in the late afternoon,45,"Hazel, Avery"
e6777,2014/05/31,in the morning,32,"Hazel, Rylee, Avery"
e6779,2014/06/01,late in the evening,29,Nevaeh
e6785,2014/06/02,in the early afternoon,34,Piper
e6789,2014/06/03,in the early evening,41,"Avery, Piper, Claire"
e6792,2014/06/04,during lunch hours,16,Piper
e6793,2014/06/04,in the late afternoon,7,Olivia
e6798,2014/06/05,in the early afternoon,10,Layla
e6808,2014/06/08,in the early afternoon,10,"Eva, Piper"
e6814,2014/06/09,during lunch hours,43,"Rylee, Piper, Piper"
e6818,2014/06/10,in the morning,33,"Hazel, Nora"
e6822,2014/06/11,in the early evening,29,"Rylee, Piper, Nora"
e6824,2014/06/12,in the late afternoon,46,"Avery, Claire"
e6825,2014/06/12,in the late afternoon,26,"Piper, Piper, Rylee"
e6830,2014/06/14,late in the evening,23,"Claire, Olivia, Kinsley, Piper"
e6831,2014/06/14,in the early afternoon,38,"Piper, Olivia"
e6836,2014/06/15,in the early evening,26,Avery
e6837,2014/06/15,during lunch hours,43,"Eva, Avery, Olivia"
e6843,2014/06/16,during lunch hours,39,"Claire, Olivia, Nora"
e6852,2014/06/18,in the early afternoon,5,"Lydia, Olivia, Avery"
e6858,2014/06/19,late in the evening,54,"Piper, Rylee"
e6862,2014/06/20,during lunch hours,12,Claire
e6867,2014/06/21,in the late afternoon,35,Hazel
e6871,2014/06/22,during lunch hours,23,"Piper, Olivia"
e6874,2014/06/23,in the early evening,16,"Olivia, Claire, Nevaeh"
e6879,2014/06/26,in the late afternoon,14,"Nora, Nevaeh, Kinsley"
e6880,2014/06/26,in the early evening,45,Claire
e6887,2014/06/28,in the early afternoon,36,"Nevaeh, Nora"
e6894,2014/06/30,in the early afternoon,54,Hazel
e6902,2014/07/03,in the early afternoon,28,"Layla, Avery, Kinsley"
e6918,2014/07/07,in the early evening,39,"Piper, Layla, Claire"
e6926,2014/07/09,in the late afternoon,22,Piper
e6930,2014/07/10,late in the evening,51,"Nora, Nevaeh, Avery, Kinsley"
e6935,2014/07/11,in the early evening,39,"Rylee, Kinsley, Eva"
e6943,2014/07/14,in the morning,27,"Nora, Hazel, Claire"
e6947,2014/07/15,during lunch hours,13,Claire
e6951,2014/07/16,late in the evening,30,"Nora, Piper, Nevaeh, Lydia"
e6961,2014/07/19,in the morning,16,"Kinsley, Lydia"
e6966,2014/07/20,in the early evening,25,"Olivia, Hazel, Kinsley"
e6971,2014/07/21,late in the evening,16,Claire
e6979,2014/07/24,in the early afternoon,38,"Hazel, Lydia, Piper"
e6983,2014/07/25,in the morning,31,"Hazel, Nevaeh"
e6986,2014/07/26,in the morning,14,"Layla, Kinsley, Claire, Hazel"
e6987,2014/07/26,in the early afternoon,6,Claire
e6991,2014/07/27,in the early afternoon,8,"Kinsley, Rylee, Claire"
e6992,2014/07/27,in the early evening,47,"Kinsley, Eva, Hazel, Claire"
e6996,2014/07/28,in the early evening,17,"Rylee, Claire, Nevaeh, Layla"
e7000,2014/07/29,in the morning,55,"Kinsley, Nevaeh, Hazel"
e7003,2014/07/30,during lunch hours,53,"Piper, Hazel, Rylee"
e7006,2014/07/31,in the late afternoon,51,"Kinsley, Hazel"
e7010,2014/08/02,in the early evening,9,"Olivia, Kinsley"
e7017,2014/08/05,in the early afternoon,17,Nora
e7020,2014/08/07,in the late afternoon,31,"Olivia, Kinsley, Hazel"
e7024,2014/08/08,in the morning,35,"Hazel, Layla, Nora"
e7029,2014/08/09,late in the evening,47,Piper
e7034,2014/08/10,in the late afternoon,13,"Nevaeh, Eva"
e7040,2014/08/11,late in the evening,13,"Hazel, Lydia, Nora, Claire"
e7044,2014/08/12,in the early afternoon,40,"Kinsley, Lydia"
e7052,2014/08/14,in the early afternoon,27,"Hazel, Piper, Kinsley"
e7055,2014/08/15,in the early afternoon,39,Layla
e7061,2014/08/16,in the morning,19,"Avery, Nora, Piper, Rylee"
e7068,2014/08/18,in the early evening,38,Nora
e7069,2014/08/18,during lunch hours,29,"Eva, Kinsley, Hazel"
e7073,2014/08/19,in the early afternoon,49,"Piper, Nora, Hazel, Kinsley"
e7079,2014/08/21,late in the evening,11,"Kinsley, Nora, Lydia"
e7080,2014/08/21,in the late afternoon,51,"Hazel, Piper, Nevaeh, Avery"
e7084,2014/08/22,during lunch hours,13,"Nevaeh, Olivia, Piper"
e7089,2014/08/23,in the late afternoon,52,Rylee
e7090,2014/08/23,late in the evening,55,"Nevaeh, Piper"
e7093,2014/08/24,late in the evening,24,"Avery, Eva, Nora"
e7096,2014/08/25,late in the evening,16,"Piper, Claire"
e7097,2014/08/25,in the early afternoon,13,"Nevaeh, Piper, Hazel"
e7102,2014/08/26,in the morning,18,Rylee
e7115,2014/08/29,in the late afternoon,29,Claire
e7119,2014/08/30,in the early evening,5,Olivia
e7123,2014/08/31,during lunch hours,44,"Claire, Eva"
e7124,2014/08/31,during lunch hours,6,"Piper, Avery"
e7129,2014/09/01,in the early evening,41,"Lydia, Avery, Piper, Layla"
e7135,2014/09/02,in the early evening,24,Piper
e7139,2014/09/03,in the late afternoon,6,"Piper, Rylee, Avery, Hazel"
e7140,2014/09/03,in the early evening,49,Layla
e7144,2014/09/04,in the early afternoon,21,Hazel
e7149,2014/09/06,in the morning,53,Avery
e7151,2014/09/08,in the morning,7,Piper
e7156,2014/09/09,during lunch hours,12,Hazel
e7157,2014/09/09,late in the evening,41,Hazel
e7161,2014/09/10,in the early afternoon,11,"Hazel, Piper"
e7169,2014/09/12,late in the evening,48,"Nevaeh, Piper, Claire, Piper"
e7171,2014/09/13,late in the evening,25,Olivia
e7174,2014/09/14,in the late afternoon,20,Olivia
e7181,2014/09/15,in the early evening,26,Claire
e7187,2014/09/16,late in the evening,48,"Piper, Rylee, Nora, Claire"
e7191,2014/09/17,in the late afternoon,13,"Eva, Nora, Olivia, Nevaeh"
e7195,2014/09/18,in the late afternoon,32,"Piper, Rylee, Layla, Nevaeh"
e7200,2014/09/19,in the early afternoon,12,"Lydia, Olivia"
e7201,2014/09/19,in the late afternoon,8,"Hazel, Nora, Eva, Nevaeh"
e7207,2014/09/21,in the early afternoon,55,"Piper, Olivia"
e7213,2014/09/22,in the early evening,40,"Rylee, Claire, Olivia"
e7220,2014/09/24,in the late afternoon,10,"Nevaeh, Piper, Avery, Rylee"
e7221,2014/09/24,in the morning,30,"Hazel, Avery, Nora"
e7229,2014/09/26,in the late afternoon,38,"Piper, Olivia, Lydia, Claire"
e7232,2014/09/27,during lunch hours,21,"Layla, Nevaeh"
e7234,2014/09/28,in the morning,49,"Layla, Rylee, Avery"
e7238,2014/09/29,during lunch hours,24,"Kinsley, Avery, Piper"
e7250,2014/10/03,during lunch hours,22,"Lydia, Eva, Avery"
e7251,2014/10/03,late in the evening,45,"Nevaeh, Kinsley, Piper"
e7254,2014/10/04,in the morning,32,"Rylee, Nora"
e7257,2014/10/05,in the early evening,15,"Rylee, Avery"
e7261,2014/10/06,in the early afternoon,6,"Avery, Nevaeh"
e7263,2014/10/07,in the early evening,35,"Nevaeh, Piper, Rylee, Hazel"
e7264,2014/10/07,in the morning,23,"Eva, Layla, Piper"
e7268,2014/10/08,in the late afternoon,16,"Hazel, Piper, Nevaeh"
e7275,2014/10/10,in the morning,7,"Lydia, Piper, Hazel, Avery"
e7284,2014/10/14,late in the evening,10,"Claire, Avery"
e7285,2014/10/14,in the morning,50,Layla
e7290,2014/10/15,in the early afternoon,52,"Claire, Hazel, Nevaeh, Piper"
e7295,2014/10/16,in the morning,48,Olivia
e7299,2014/10/17,in the morning,34,Piper
e7318,2014/10/22,in the early evening,30,"Kinsley, Piper"
e7321,2014/10/23,in the early afternoon,48,"Layla, Rylee, Eva"
e7325,2014/10/24,late in the evening,23,"Eva, Rylee"
e7330,2014/10/25,during lunch hours,44,"Piper, Eva, Avery"
e7333,2014/10/26,in the early afternoon,14,"Avery, Claire, Hazel"
e7337,2014/10/27,in the late afternoon,40,"Kinsley, Lydia, Hazel"
e7343,2014/10/28,during lunch hours,46,Nevaeh
e7349,2014/10/30,during lunch hours,30,"Rylee, Hazel, Piper"
e7350,2014/10/30,during lunch hours,25,Eva
e7353,2014/10/31,during lunch hours,37,"Olivia, Avery, Rylee, Eva"
e7354,2014/10/31,in the late afternoon,10,Hazel
e7359,2014/11/01,late in the evening,39,"Kinsley, Hazel"
e7360,2014/11/01,in the morning,18,"Olivia, Kinsley, Avery"
e7364,2014/11/02,in the early evening,19,Piper
e7367,2014/11/03,late in the evening,30,Lydia
e7370,2014/11/04,in the early evening,47,Rylee
e7374,2014/11/05,in the morning,34,"Hazel, Piper, Eva"
e7375,2014/11/05,in the late afternoon,6,"Piper, Kinsley"
e7390,2014/11/09,in the early afternoon,50,"Piper, Nevaeh"
e7397,2014/11/11,late in the evening,23,"Olivia, Claire, Avery"
e7401,2014/11/12,in the early afternoon,20,"Lydia, Eva, Kinsley, Rylee"
e7406,2014/11/13,in the late afternoon,23,"Kinsley, Nora, Rylee"
e7411,2014/11/14,late in the evening,34,Nora
e7415,2014/11/15,in the morning,6,"Hazel, Layla"
e7416,2014/11/15,in the early afternoon,31,Nevaeh
e7422,2014/11/17,in the early evening,34,"Piper, Piper, Avery, Lydia"
e7423,2014/11/17,in the late afternoon,29,Kinsley
e7440,2014/11/22,during lunch hours,42,"Piper, Lydia, Nevaeh"
e7442,2014/11/23,in the morning,38,"Piper, Kinsley, Piper"
e7446,2014/11/24,late in the evening,22,"Piper, Olivia, Piper"
e7449,2014/11/25,in the morning,44,"Nevaeh, Olivia, Claire"
e7450,2014/11/25,in the morning,22,"Olivia, Piper, Avery"
e7456,2014/11/26,in the early evening,41,"Hazel, Nevaeh, Avery"
e7461,2014/11/27,during lunch hours,37,"Rylee, Nevaeh, Piper, Piper"
e7462,2014/11/28,in the early afternoon,36,"Lydia, Kinsley, Rylee"
e7463,2014/11/28,in the early afternoon,19,"Olivia, Claire, Hazel"
e7470,2014/11/29,in the early afternoon,32,"Piper, Rylee"
e7476,2014/12/01,in the early afternoon,51,"Avery, Olivia, Rylee"
e7490,2014/12/06,late in the evening,39,Piper
e7492,2014/12/07,in the late afternoon,42,Piper
e7497,2014/12/09,late in the evening,50,"Rylee, Olivia"
e7502,2014/12/10,late in the evening,42,"Nora, Olivia, Avery, Piper"
e7506,2014/12/11,during lunch hours,41,"Piper, Nevaeh, Nora, Olivia"
e7509,2014/12/12,late in the evening,36,"Rylee, Nevaeh, Nora, Avery"
e7515,2014/12/13,in the early evening,46,"Lydia, Kinsley, Layla, Nevaeh"
e7523,2014/12/15,late in the evening,31,"Rylee, Layla, Nora, Hazel"
e7531,2014/12/17,in the late afternoon,25,Rylee
e7534,2014/12/18,in the early afternoon,34,"Claire, Avery"
e7537,2014/12/19,in the early afternoon,36,"Rylee, Hazel"
e7550,2014/12/22,in the morning,55,"Eva, Nora, Rylee"
e7554,2014/12/24,in the early afternoon,51,"Piper, Kinsley"
e7555,2014/12/24,in the late afternoon,33,Rylee
e7563,2014/12/26,in the late afternoon,16,"Rylee, Claire, Olivia, Hazel"
e7575,2014/12/30,in the morning,20,"Piper, Avery, Layla"
e7576,2014/12/30,in the early evening,18,"Eva, Piper, Claire"
e7732,2015/01/01,in the early evening,29,Eva
e7737,2015/01/02,in the early afternoon,36,"Claire, Rylee, Lydia"
e7741,2015/01/03,in the late afternoon,44,Piper
e7742,2015/01/03,late in the evening,42,Kinsley
e7747,2015/01/04,in the morning,41,"Eva, Nora, Layla, Nevaeh"
e7748,2015/01/04,in the early evening,41,"Claire, Layla, Eva"
e7751,2015/01/05,in the morning,36,Eva
e7752,2015/01/05,in the early evening,28,Piper
e7757,2015/01/06,in the early evening,19,"Avery, Kinsley"
e7762,2015/01/07,in the early afternoon,28,"Rylee, Piper, Olivia, Layla"
e7767,2015/01/09,late in the evening,10,"Kinsley, Layla, Rylee, Lydia"
e7768,2015/01/09,during lunch hours,17,Lydia
e7777,2015/01/11,during lunch hours,54,"Nevaeh, Claire"
e7782,2015/01/12,in the early afternoon,37,Avery
e7787,2015/01/13,during lunch hours,32,"Nora, Avery, Hazel, Eva"
e7790,2015/01/14,in the early afternoon,47,Claire
e7794,2015/01/15,in the early evening,13,"Claire, Layla, Piper"
e7799,2015/01/17,in the late afternoon,55,"Lydia, Piper, Hazel"
e7805,2015/01/19,during lunch hours,8,"Piper, Eva, Hazel, Piper"
e7806,2015/01/19,in the morning,22,"Lydia, Kinsley, Hazel, Piper"
e7810,2015/01/20,during lunch hours,11,"Nora, Piper"
e7813,2015/01/21,in the late afternoon,43,"Eva, Kinsley, Claire, Avery"
e7818,2015/01/22,in the early evening,35,"Piper, Kinsley, Avery, Nora"
e7823,2015/01/24,in the early evening,19,"Piper, Nora, Olivia, Eva"
e7826,2015/01/25,in the early evening,32,"Avery, Kinsley"
e7836,2015/01/27,in the early evening,13,Piper
e7837,2015/01/27,late in the evening,34,"Hazel, Nevaeh"
e7846,2015/01/29,during lunch hours,21,"Nora, Nevaeh, Rylee"
e7851,2015/01/30,in the late afternoon,29,Eva
e7853,2015/01/31,in the late afternoon,42,"Lydia, Rylee, Eva"
e7856,2015/02/01,in the early afternoon,29,"Hazel, Layla, Claire"
e7864,2015/02/03,in the early evening,32,"Claire, Piper"
e7869,2015/02/04,in the late afternoon,8,"Avery, Lydia, Nora, Eva"
e7875,2015/02/06,in the early afternoon,30,"Olivia, Kinsley"
e7877,2015/02/07,in the late afternoon,46,"Olivia, Piper, Nora"
e7883,2015/02/08,in the early afternoon,38,"Avery, Claire"
e7891,2015/02/11,during lunch hours,52,"Avery, Nora, Olivia"
e7892,2015/02/11,in the morning,49,Kinsley
e7895,2015/02/12,in the morning,30,"Hazel, Lydia"
e7897,2015/02/13,in the early afternoon,33,"Nevaeh, Eva, Piper"
e7898,2015/02/13,in the early afternoon,38,"Eva, Lydia, Piper, Layla"
e7902,2015/02/15,during lunch hours,51,Kinsley
e7906,2015/02/16,late in the evening,41,"Claire, Avery, Lydia, Hazel"
e7907,2015/02/16,late in the evening,20,Olivia
e7911,2015/02/17,in the early evening,47,Avery
e7917,2015/02/18,late in the evening,14,"Lydia, Olivia, Hazel, Avery"
e7918,2015/02/18,late in the evening,17,"Piper, Kinsley, Piper"
e7922,2015/02/20,in the early afternoon,46,"Hazel, Avery"
e7931,2015/02/23,in the early evening,34,"Claire, Nevaeh, Lydia"
e7936,2015/02/24,late in the evening,16,"Hazel, Rylee, Nora, Olivia"
e7939,2015/02/25,in the early evening,29,"Rylee, Hazel, Piper, Eva"
e7940,2015/02/25,during lunch hours,20,"Avery, Piper, Claire"
e7947,2015/02/27,in the late afternoon,34,"Eva, Kinsley, Piper, Hazel"
e7952,2015/02/28,late in the evening,49,"Hazel, Piper"
e7953,2015/02/28,during lunch hours,49,"Nevaeh, Piper, Claire"
e7961,2015/03/02,in the early evening,45,Kinsley
e7969,2015/03/04,late in the evening,42,"Lydia, Claire"
e7971,2015/03/05,during lunch hours,12,Claire
e7977,2015/03/06,in the morning,30,"Layla, Kinsley, Nevaeh"
e7984,2015/03/08,in the late afternoon,10,"Layla, Nevaeh, Eva, Kinsley"
e7985,2015/03/08,in the morning,9,Rylee
e7989,2015/03/10,in the late afternoon,42,Piper
e7994,2015/03/12,in the early afternoon,9,"Layla, Nora"
e7997,2015/03/13,in the early afternoon,33,"Piper, Piper"
e7998,2015/03/13,in the late afternoon,13,Lydia
e8001,2015/03/14,in the early afternoon,11,"Nora, Eva"
e8008,2015/03/16,in the early afternoon,11,"Kinsley, Layla"
e8018,2015/03/18,in the late afternoon,49,"Avery, Piper"
e8022,2015/03/19,during lunch hours,39,"Avery, Rylee"
e8025,2015/03/21,late in the evening,41,"Avery, Lydia, Nora"
e8031,2015/03/22,during lunch hours,26,"Lydia, Nora, Rylee"
e8038,2015/03/24,in the late afternoon,33,"Claire, Nora, Piper"
e8043,2015/03/25,in the early afternoon,12,Kinsley
e8073,2015/04/03,in the morning,40,"Olivia, Nevaeh, Claire"
e8075,2015/04/04,late in the evening,30,"Piper, Lydia, Olivia, Nevaeh"
e8079,2015/04/05,in the morning,54,Layla
e8083,2015/04/06,in the late afternoon,38,"Olivia, Hazel"
e8085,2015/04/07,in the early evening,47,"Layla, Hazel"
e8086,2015/04/07,in the early afternoon,33,"Olivia, Rylee"
e8089,2015/04/08,in the morning,40,"Kinsley, Olivia, Eva"
e8098,2015/04/11,in the early evening,19,"Hazel, Lydia, Nevaeh, Rylee"
e8104,2015/04/13,in the late afternoon,20,"Piper, Rylee, Olivia"
e8105,2015/04/13,in the early evening,46,Claire
e8117,2015/04/17,in the late afternoon,39,"Piper, Nora, Piper"
e8127,2015/04/19,in the late afternoon,53,Avery
e8131,2015/04/20,late in the evening,18,"Rylee, Lydia, Olivia"
e8141,2015/04/23,in the late afternoon,34,"Nora, Lydia, Rylee"
e8146,2015/04/24,in the early evening,37,Rylee
e8149,2015/04/25,in the early evening,39,Piper
e8160,2015/04/28,in the early evening,19,"Claire, Lydia, Nevaeh, Olivia"
e8171,2015/05/02,during lunch hours,42,Hazel
e8175,2015/05/04,in the morning,33,Layla
e8177,2015/05/05,late in the evening,9,"Piper, Hazel, Olivia, Nora"
e8180,2015/05/06,in the early afternoon,19,"Hazel, Olivia, Layla"
e8184,2015/05/07,in the early evening,40,"Nora, Olivia, Avery"
e8189,2015/05/08,late in the evening,27,"Rylee, Claire, Olivia"
e8194,2015/05/09,in the late afternoon,53,"Lydia, Eva, Hazel, Nevaeh"
e8199,2015/05/10,in the late afternoon,53,"Claire, Olivia, Piper"
e8202,2015/05/11,during lunch hours,10,"Eva, Rylee, Avery"
e8206,2015/05/12,in the late afternoon,41,"Nevaeh, Hazel, Piper, Nora"
e8209,2015/05/13,in the morning,15,"Kinsley, Hazel, Claire"
e8213,2015/05/14,during lunch hours,40,"Piper, Olivia"
e8222,2015/05/16,in the late afternoon,9,"Rylee, Hazel, Piper"
e8229,2015/05/18,in the morning,38,"Piper, Rylee, Layla"
e8235,2015/05/19,in the late afternoon,33,"Eva, Nora, Avery, Nevaeh"
e8236,2015/05/19,in the early evening,7,Rylee
e8238,2015/05/20,in the late afternoon,9,"Kinsley, Claire, Lydia"
e8239,2015/05/20,in the early evening,35,"Hazel, Piper"
e8245,2015/05/21,late in the evening,35,"Layla, Lydia, Nora, Piper"
e8255,2015/05/23,during lunch hours,11,"Eva, Avery, Nora, Olivia"
e8260,2015/05/25,during lunch hours,44,"Hazel, Nevaeh"
e8261,2015/05/25,in the early afternoon,17,"Nevaeh, Lydia, Claire, Piper"
e8264,2015/05/26,in the late afternoon,23,Piper
e8269,2015/05/27,late in the evening,34,"Piper, Avery"
e8274,2015/05/28,in the late afternoon,36,Olivia
e8277,2015/05/29,in the late afternoon,11,"Piper, Hazel"
e8284,2015/05/31,in the morning,41,Hazel
e8290,2015/06/01,in the late afternoon,49,Rylee
e8291,2015/06/01,in the morning,52,"Olivia, Eva, Lydia"
e8297,2015/06/02,in the morning,48,Avery
e8298,2015/06/02,in the late afternoon,17,"Avery, Hazel, Nora"
e8301,2015/06/04,in the morning,44,"Avery, Lydia, Kinsley, Eva"
e8305,2015/06/05,during lunch hours,38,"Kinsley, Claire, Nora"
e8306,2015/06/05,during lunch hours,5,Nora
e8307,2015/06/06,in the morning,39,Olivia
e8311,2015/06/07,in the early evening,11,"Piper, Lydia, Nora"
e8316,2015/06/08,late in the evening,38,"Kinsley, Rylee, Layla"
e8317,2015/06/08,during lunch hours,6,"Rylee, Piper"
e8321,2015/06/09,during lunch hours,9,"Piper, Nevaeh"
e8322,2015/06/09,in the early evening,28,"Olivia, Nevaeh, Claire, Avery"
e8328,2015/06/11,in the early evening,12,"Eva, Piper, Hazel, Piper"
e8336,2015/06/13,during lunch hours,37,Eva
e8337,2015/06/13,in the late afternoon,53,Piper
e8340,2015/06/14,late in the evening,15,"Nora, Olivia"
e8342,2015/06/15,in the morning,50,Hazel
e8343,2015/06/15,in the early afternoon,54,Piper
e8353,2015/06/17,in the early afternoon,8,"Lydia, Eva, Rylee, Avery"
e8362,2015/06/19,in the early evening,14,Avery
e8367,2015/06/20,during lunch hours,37,Lydia
e8371,2015/06/21,late in the evening,55,Claire
e8376,2015/06/22,late in the evening,33,"Piper, Claire, Eva, Lydia"
e8380,2015/06/23,in the late afternoon,47,Kinsley
e8384,2015/06/24,late in the evening,40,"Rylee, Nevaeh"
e8389,2015/06/26,in the early afternoon,16,"Piper, Rylee"
e8394,2015/06/27,during lunch hours,54,"Claire, Eva, Piper"
e8397,2015/06/28,late in the evening,48,"Piper, Hazel, Rylee"
e8398,2015/06/28,in the early evening,50,"Claire, Lydia, Hazel, Rylee"
e8409,2015/07/02,in the early evening,16,Lydia
e8413,2015/07/03,in the late afternoon,22,"Hazel, Lydia, Eva, Layla"
e8416,2015/07/04,late in the evening,42,Claire
e8423,2015/07/06,during lunch hours,49,Olivia
e8430,2015/07/09,in the late afternoon,26,"Piper, Eva, Hazel, Claire"
e8436,2015/07/10,in the late afternoon,30,"Piper, Rylee, Nevaeh, Olivia"
e8437,2015/07/10,in the late afternoon,41,"Layla, Piper"
e8442,2015/07/11,in the early evening,10,"Claire, Olivia, Avery"
e8454,2015/07/14,in the early evening,31,"Nora, Claire, Piper"
e8455,2015/07/14,during lunch hours,54,"Nora, Hazel, Nevaeh, Piper"
e8463,2015/07/16,late in the evening,36,"Layla, Olivia"
e8467,2015/07/17,late in the evening,27,Olivia
e8472,2015/07/18,late in the evening,44,"Olivia, Avery, Eva"
e8475,2015/07/19,in the late afternoon,47,"Nora, Eva, Avery"
e8480,2015/07/20,during lunch hours,44,"Eva, Layla"
e8481,2015/07/20,in the early evening,20,Rylee
e8486,2015/07/22,late in the evening,17,"Claire, Olivia"
e8493,2015/07/23,in the morning,52,"Nora, Eva"
e8500,2015/07/25,in the early evening,23,Kinsley
e8501,2015/07/25,in the late afternoon,5,Rylee
e8507,2015/07/26,in the early evening,49,Avery
e8514,2015/07/28,late in the evening,27,"Rylee, Hazel, Piper, Claire"
e8515,2015/07/28,in the early afternoon,47,"Olivia, Piper, Piper, Lydia"
e8519,2015/07/30,late in the evening,19,"Piper, Nora, Lydia"
e8522,2015/07/31,in the early afternoon,26,"Kinsley, Avery"
e8528,2015/08/01,in the morning,40,"Olivia, Nora, Rylee, Claire"
